Modulo 2 - Sistema de Paqueteria: Condicion de Carrera 
Trabajadores: 8 | Despachos/trabajador: 10 | Esperado: 80


 Ronda 1  SIN mutex  (registro sin proteccion)

  [TRABAJADOR 5] Despachado | Leyo: 55 | Escribio: 56 | Total ahora: 56
  [TRABAJADOR 2] Despachado | Leyo: 56 | Escribio: 57 | Total ahora: 57
  [TRABAJADOR 2] Despachado | Leyo: 57 | Escribio: 58 | Total ahora: 58
  [TRABAJADOR 2] Despachado | Leyo: 58 | Escribio: 59 | Total ahora: 59
  [TRABAJADOR 5] Despachado | Leyo: 59 | Escribio: 60 | Total ahora: 60
  [TRABAJADOR 7] Despachado | Leyo: 60 | Escribio: 61 | Total ahora: 61
  [TRABAJADOR 7] Despachado | Leyo: 61 | Escribio: 62 | Total ahora: 62
  [TRABAJADOR 7] Despachado | Leyo: 62 | Escribio: 63 | Total ahora: 63
  [TRABAJADOR 7] Despachado | Leyo: 63 | Escribio: 64 | Total ahora: 64
  [TRABAJADOR 7] Despachado | Leyo: 64 | Escribio: 65 | Total ahora: 65
  [TRABAJADOR 7] Despachado | Leyo: 65 | Escribio: 66 | Total ahora: 66
  [TRABAJADOR 2] Despachado | Leyo: 66 | Escribio: 67 | Total ahora: 67
  [TRABAJADOR 5] Despachado | Leyo: 67 | Escribio: 68 | Total ahora: 68
  [TRABAJADOR 5] Despachado | Leyo: 68 | Escribio: 69 | Total ahora: 69
  [TRABAJADOR 5] Despachado | Leyo: 69 | Escribio: 70 | Total ahora: 70
  [TRABAJADOR 2] Despachado | Leyo: 70 | Escribio: 71 | Total ahora: 71
  [TRABAJADOR 2] Despachado | Leyo: 71 | Escribio: 72 | Total ahora: 72
  [TRABAJADOR 7] Despachado | Leyo: 72 | Escribio: 73 | Total ahora: 73
  [TRABAJADOR 3] Despachado | Leyo: 73 | Escribio: 74 | Total ahora: 74
  [TRABAJADOR 3] Despachado | Leyo: 74 | Escribio: 75 | Total ahora: 75
  [TRABAJADOR 3] Despachado | Leyo: 75 | Escribio: 76 | Total ahora: 76
  [TRABAJADOR 3] Despachado | Leyo: 76 | Escribio: 77 | Total ahora: 77
  [TRABAJADOR 3] Despachado | Leyo: 77 | Escribio: 78 | Total ahora: 78
  [TRABAJADOR 3] Despachado | Leyo: 78 | Escribio: 79 | Total ahora: 79
  [TRABAJADOR 3] Despachado | Leyo: 79 | Escribio: 80 | Total ahora: 80

 Paquetes registrados: 80 / 80  OK


| Ronda |   Sin mutex    |  Con mutex

|   1  | 20 / 80  Perdidos       | 80 / 80  OK              ║
|   2  | 14 / 80  Perdidos       | 80 / 80  OK              ║

